id,deviceId,sensorType,title,unit,updatedAt,sensorWikiType,sensorWikiPhenomenon,sensorWikiUnit
5a16280219991f0011482b53,5a16280219991f0011482b50,BME280,Temperatur,°C,2023-04-21T07:22:45.120Z,bme280,temperature,degree_celsius
5a16280219991f0011482b52,5a16280219991f0011482b50,BME280,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,bme280,humidity,percent
5a16280219991f0011482b51,5a16280219991f0011482b50,BME280,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bme280,barometric_pressure,pascal
5a16709319991f00114e10b8,5a16709319991f00114e10b4,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a16709319991f00114e10b7,5a16709319991f00114e10b4,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a16709319991f00114e10b6,5a16709319991f00114e10b4,DHT22,Temperatur,°C,2023-04-21T07:22:45.120Z,dht22,temperature,degree_celsius
5a16709319991f00114e10b5,5a16709319991f00114e10b4,DHT22,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht22,humidity,percent
5a1967e819991f00118f2432,5a1967e819991f00118f242c,PMS 5003,PM01,µg/m³,2023-04-21T07:22:45.120Z,pms5003,,microgram_per_cubic_meter
5a1967e819991f00118f2431,5a1967e819991f00118f242c,PMS 5003,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,pms5003,pm25,microgram_per_cubic_meter
5a1967e819991f00118f2430,5a1967e819991f00118f242c,PMS 5003,PM10,µg/m³,2023-04-21T07:22:45.120Z,pms5003,pm10_concentration,microgram_per_cubic_meter
5a1967e819991f00118f242f,5a1967e819991f00118f242c,BME280,Temperatur,°C,2023-04-21T07:22:45.120Z,bme280,temperature,degree_celsius
5a1967e819991f00118f242e,5a1967e819991f00118f242c,BME280,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,bme280,humidity,percent
5a1967e819991f00118f242d,5a1967e819991f00118f242c,BME280,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bme280,barometric_pressure,pascal
5a196da619991f00118fa18a,5a196da619991f00118fa186,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a196da619991f00118fa189,5a196da619991f00118fa186,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a196da619991f00118fa188,5a196da619991f00118fa186,DHT22,Temperatur,°C,2023-04-21T07:22:45.120Z,dht22,temperature,degree_celsius
5a196da619991f00118fa187,5a196da619991f00118fa186,DHT22,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht22,humidity,percent
5a197ecf19991f0011912150,5a197ecf19991f001191214b,HDC1008,Temperatur,°C,2023-04-21T07:22:45.120Z,hdc1008,temperature,degree_celsius
5a197ecf19991f001191214f,5a197ecf19991f001191214b,HDC1008,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,hdc1008,humidity,percent
5a197ecf19991f001191214e,5a197ecf19991f001191214b,BMP280,Luftdruck,hPa,2023-04-21T07:22:45.120Z,bmp280,barometric_pressure,
5a197ecf19991f001191214d,5a197ecf19991f001191214b,TSL45315,Beleuchtungsstärke,lx,2023-04-21T07:22:45.120Z,tsl4531,ambient_light,lux
5a197ecf19991f001191214c,5a197ecf19991f001191214b,VEML6070,UV-Intensität,μW/cm²,2023-04-21T07:22:45.120Z,veml6070v2,ultraviolet_a_light,
5a579f862b73470010367823,5a197ecf19991f001191214b,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a579f862b73470010367824,5a197ecf19991f001191214b,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a19a7a919991f001194ad9f,5a19a7a919991f001194ad9a,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a19a7a919991f001194ad9e,5a19a7a919991f001194ad9a,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a19a7a919991f001194ad9d,5a19a7a919991f001194ad9a,BME280,Temperatur,°C,2023-04-21T07:22:45.120Z,bme280,temperature,degree_celsius
5a19a7a919991f001194ad9c,5a19a7a919991f001194ad9a,BME280,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,bme280,humidity,percent
5a19a7a919991f001194ad9b,5a19a7a919991f001194ad9a,BME280,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bme280,barometric_pressure,pascal
5a19b8d719991f0011962dbb,5a19b8d719991f0011962db6,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a19b8d719991f0011962dba,5a19b8d719991f0011962db6,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a19b8d719991f0011962db9,5a19b8d719991f0011962db6,BME280,Temperatur,°C,2023-04-21T07:22:45.120Z,bme280,temperature,degree_celsius
5a19b8d719991f0011962db8,5a19b8d719991f0011962db6,BME280,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,bme280,humidity,percent
5a19b8d719991f0011962db7,5a19b8d719991f0011962db6,BME280,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bme280,barometric_pressure,pascal
5a686692411a790019429d1e,5a19b8d719991f0011962db6,DHT,Temperatur,°C,2023-04-21T07:22:45.120Z,,temperature,degree_celsius
5a1a4b4a19991f0011a2cbbd,5a1a4b4a19991f0011a2cbb8,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a1a4b4a19991f0011a2cbbc,5a1a4b4a19991f0011a2cbb8,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a1a4b4a19991f0011a2cbbb,5a1a4b4a19991f0011a2cbb8,BME280,Temperatur,°C,2023-04-21T07:22:45.120Z,bme280,temperature,degree_celsius
5a1a4b4a19991f0011a2cbba,5a1a4b4a19991f0011a2cbb8,BME280,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,bme280,humidity,percent
5a1a4b4a19991f0011a2cbb9,5a1a4b4a19991f0011a2cbb8,BME280,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bme280,barometric_pressure,pascal
5a1a804519991f0011a77789,5a1a804519991f0011a77785,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a1a804519991f0011a77788,5a1a804519991f0011a77785,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a1a804519991f0011a77787,5a1a804519991f0011a77785,DHT22,Temperatur,°C,2023-04-21T07:22:45.120Z,dht22,temperature,degree_celsius
5a1a804519991f0011a77786,5a1a804519991f0011a77785,DHT22,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht22,humidity,percent
5a1b3c7d19991f0011b83058,5a1b3c7d19991f0011b83054,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a1b3c7d19991f0011b83057,5a1b3c7d19991f0011b83054,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a1b3c7d19991f0011b83056,5a1b3c7d19991f0011b83054,DHT22,Temperatur,°C,2023-04-21T07:22:45.120Z,dht22,temperature,degree_celsius
5a1b3c7d19991f0011b83055,5a1b3c7d19991f0011b83054,DHT22,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht22,humidity,percent
5a1c316019991f0011cdd735,5a1c316019991f0011cdd730,HDC1008,Temperatur,°C,2023-04-21T07:22:45.120Z,hdc1008,temperature,degree_celsius
5a1c316019991f0011cdd734,5a1c316019991f0011cdd730,HDC1008,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,hdc1008,humidity,percent
5a1c316019991f0011cdd733,5a1c316019991f0011cdd730,BMP280,Luftdruck,hPa,2023-04-21T07:22:45.120Z,bmp280,barometric_pressure,
5a1c316019991f0011cdd732,5a1c316019991f0011cdd730,TSL45315,Beleuchtungsstärke,lx,2023-04-21T07:22:45.120Z,tsl4531,ambient_light,lux
5a1c316019991f0011cdd731,5a1c316019991f0011cdd730,VEML6070,UV-Intensität,μW/cm²,2023-04-21T07:22:45.120Z,veml6070v2,ultraviolet_a_light,
5a1da2b219991f0011eed055,5a1da2b219991f0011eed04e,HDC1008,Temperatur,°C,2023-04-21T07:22:45.120Z,hdc1008,temperature,degree_celsius
5a1da2b219991f0011eed054,5a1da2b219991f0011eed04e,HDC1008,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,hdc1008,humidity,percent
5a1da2b219991f0011eed053,5a1da2b219991f0011eed04e,BMP280,Luftdruck,hPa,2023-04-21T07:22:45.120Z,bmp280,barometric_pressure,
5a1da2b219991f0011eed052,5a1da2b219991f0011eed04e,TSL45315,Beleuchtungsstärke,lx,2023-04-21T07:22:45.120Z,tsl4531,ambient_light,lux
5a1da2b219991f0011eed051,5a1da2b219991f0011eed04e,VEML6070,UV-Intensität,μW/cm²,2023-04-21T07:22:45.120Z,veml6070v2,ultraviolet_a_light,
5a1da2b219991f0011eed050,5a1da2b219991f0011eed04e,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a1da2b219991f0011eed04f,5a1da2b219991f0011eed04e,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a1e5bc819991f0011ff24e9,5a1e5bc819991f0011ff24e4,HDC1008,Temperatur,°C,2023-04-21T07:22:45.120Z,hdc1008,temperature,degree_celsius
5a1e5bc819991f0011ff24e8,5a1e5bc819991f0011ff24e4,HDC1008,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,hdc1008,humidity,percent
5a1e5bc819991f0011ff24e7,5a1e5bc819991f0011ff24e4,BMP280,Luftdruck,hPa,2023-04-21T07:22:45.120Z,bmp280,barometric_pressure,
5a1e5bc819991f0011ff24e6,5a1e5bc819991f0011ff24e4,TSL45315,Beleuchtungsstärke,lx,2023-04-21T07:22:45.120Z,tsl4531,ambient_light,lux
5a1e5bc819991f0011ff24e5,5a1e5bc819991f0011ff24e4,VEML6070,UV-Intensität,μW/cm²,2023-04-21T07:22:45.120Z,veml6070v2,ultraviolet_a_light,
5a1e5bf619991f0011ff292d,5a1e5bc819991f0011ff24e4,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a1e5bf619991f0011ff292e,5a1e5bc819991f0011ff24e4,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a1ecf6c19991f001109aa6e,5a1ecf6c19991f001109aa69,HDC1008,Temperatur,°C,2023-04-21T07:22:45.120Z,hdc1008,temperature,degree_celsius
5a1ecf6c19991f001109aa6d,5a1ecf6c19991f001109aa69,HDC1008,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,hdc1008,humidity,percent
5a1ecf6c19991f001109aa6c,5a1ecf6c19991f001109aa69,BMP280,Luftdruck,hPa,2023-04-21T07:22:45.120Z,bmp280,barometric_pressure,
5a1ecf6c19991f001109aa6b,5a1ecf6c19991f001109aa69,TSL45315,Beleuchtungsstärke,lx,2023-04-21T07:22:45.120Z,tsl4531,ambient_light,lux
5a1ecf6c19991f001109aa6a,5a1ecf6c19991f001109aa69,VEML6070,UV-Intensität,μW/cm²,2023-04-21T07:22:45.120Z,veml6070v2,ultraviolet_a_light,
5a1edb4019991f00110abc53,5a1ecf6c19991f001109aa69,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a1edb4019991f00110abc54,5a1ecf6c19991f001109aa69,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a1f3a4819991f0011134532,5a1f3a4819991f001113452c,PMS 5003,PM01,µg/m³,2023-04-21T07:22:45.120Z,pms5003,,microgram_per_cubic_meter
5a1f3a4819991f0011134531,5a1f3a4819991f001113452c,PMS 5003,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,pms5003,pm25,microgram_per_cubic_meter
5a1f3a4819991f0011134530,5a1f3a4819991f001113452c,PMS 5003,PM10,µg/m³,2023-04-21T07:22:45.120Z,pms5003,pm10_concentration,microgram_per_cubic_meter
5a1f3a4819991f001113452f,5a1f3a4819991f001113452c,BME280,Temperatur,°C,2023-04-21T07:22:45.120Z,bme280,temperature,degree_celsius
5a1f3a4819991f001113452e,5a1f3a4819991f001113452c,BME280,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,bme280,humidity,percent
5a1f3a4819991f001113452d,5a1f3a4819991f001113452c,BME280,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bme280,barometric_pressure,pascal
5a21359f64434b0010aa32db,5a21359f64434b0010aa32d7,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a21359f64434b0010aa32da,5a21359f64434b0010aa32d7,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a21359f64434b0010aa32d9,5a21359f64434b0010aa32d7,DHT22,Temperatur,°C,2023-04-21T07:22:45.120Z,dht22,temperature,degree_celsius
5a21359f64434b0010aa32d8,5a21359f64434b0010aa32d7,DHT22,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht22,humidity,percent
5a22b6a364434b0010cc770d,5a21359f64434b0010aa32d7,Radioactive@Home v3.01,Radioaktivität,µSv/h,2023-04-21T07:22:45.120Z,,,
5a21a80f64434b0010b4793f,5a21a80f64434b0010b4793a,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a21a80f64434b0010b4793e,5a21a80f64434b0010b4793a,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a21a80f64434b0010b4793d,5a21a80f64434b0010b4793a,BME280,Temperatur,°C,2023-04-21T07:22:45.120Z,bme280,temperature,degree_celsius
5a21a80f64434b0010b4793c,5a21a80f64434b0010b4793a,BME280,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,bme280,humidity,percent
5a21a80f64434b0010b4793b,5a21a80f64434b0010b4793a,BME280,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bme280,barometric_pressure,pascal
5a21be8664434b0010b67bfc,5a21be8664434b0010b67bf8,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a21be8664434b0010b67bfb,5a21be8664434b0010b67bf8,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a21be8664434b0010b67bfa,5a21be8664434b0010b67bf8,DHT22,Temperatur,°C,2023-04-21T07:22:45.120Z,dht22,temperature,degree_celsius
5a21be8664434b0010b67bf9,5a21be8664434b0010b67bf8,DHT22,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht22,humidity,percent
5a22b15664434b0010cbfc8b,5a22b15664434b0010cbfc87,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a22b15664434b0010cbfc8a,5a22b15664434b0010cbfc87,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a22b15664434b0010cbfc89,5a22b15664434b0010cbfc87,DHT22,Temperatur,°C,2023-04-21T07:22:45.120Z,dht22,temperature,degree_celsius
5a22b15664434b0010cbfc88,5a22b15664434b0010cbfc87,DHT22,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht22,humidity,percent
5a22c45b64434b0010cdae52,5a22c45b64434b0010cdae51,Radioactive@Home v3.01,Radioaktivität,µSv/h,2023-04-21T07:22:45.120Z,,,
5a23d6e837b7370010771618,5a23d6e837b7370010771614,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a23d6e837b7370010771617,5a23d6e837b7370010771614,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a23d6e837b7370010771616,5a23d6e837b7370010771614,DHT22,Temperatur,°C,2023-04-21T07:22:45.120Z,dht22,temperature,degree_celsius
5a23d6e837b7370010771615,5a23d6e837b7370010771614,DHT22,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht22,humidity,percent
5a24414937b737001080715b,5a24414937b7370010807157,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a24414937b737001080715a,5a24414937b7370010807157,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a24414937b7370010807159,5a24414937b7370010807157,DHT22,Temperatur,°C,2023-04-21T07:22:45.120Z,dht22,temperature,degree_celsius
5a24414937b7370010807158,5a24414937b7370010807157,DHT22,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht22,humidity,percent
5a25780037b73700109b5ba8,5a25780037b73700109b5ba3,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a25780037b73700109b5ba7,5a25780037b73700109b5ba3,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a25780037b73700109b5ba6,5a25780037b73700109b5ba3,BME280,Temperatur,°C,2023-04-21T07:22:45.120Z,bme280,temperature,degree_celsius
5a25780037b73700109b5ba5,5a25780037b73700109b5ba3,BME280,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,bme280,humidity,percent
5a25780037b73700109b5ba4,5a25780037b73700109b5ba3,BME280,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bme280,barometric_pressure,pascal
5a25825e37b73700109c44ce,5a25825e37b73700109c44c9,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a25825e37b73700109c44cd,5a25825e37b73700109c44c9,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a25825e37b73700109c44cc,5a25825e37b73700109c44c9,BME280,Temperatur,°C,2023-04-21T07:22:45.120Z,bme280,temperature,degree_celsius
5a25825e37b73700109c44cb,5a25825e37b73700109c44c9,BME280,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,bme280,humidity,percent
5a25825e37b73700109c44ca,5a25825e37b73700109c44c9,BME280,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bme280,barometric_pressure,pascal
5a25911337b73700109d8fc7,5a25911337b73700109d8fc3,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a25911337b73700109d8fc6,5a25911337b73700109d8fc3,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a25911337b73700109d8fc5,5a25911337b73700109d8fc3,DHT11,Temperatur,°C,2023-04-21T07:22:45.120Z,dht11,temperature,degree_celsius
5a25911337b73700109d8fc4,5a25911337b73700109d8fc3,DHT11,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht11,humidity,percent
5a26a0ca37b7370010b4dc1c,5a26a0ca37b7370010b4dc17,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a26a0ca37b7370010b4dc1b,5a26a0ca37b7370010b4dc17,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a26a0ca37b7370010b4dc1a,5a26a0ca37b7370010b4dc17,BME280,Temperatur,°C,2023-04-21T07:22:45.120Z,bme280,temperature,degree_celsius
5a26a0ca37b7370010b4dc19,5a26a0ca37b7370010b4dc17,BME280,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,bme280,humidity,percent
5a26a0ca37b7370010b4dc18,5a26a0ca37b7370010b4dc17,BME280,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bme280,barometric_pressure,pascal
5a26ee0f37b7370010bb8170,5a26eb5837b7370010bb44d3,SDS011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a26ee0f37b7370010bb8171,5a26eb5837b7370010bb44d3,SDS011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a26ee0f37b7370010bb8172,5a26eb5837b7370010bb44d3,BME280,Temperature,°C,2023-04-21T07:22:45.120Z,bme280,temperature,degree_celsius
5a26ee0f37b7370010bb8173,5a26eb5837b7370010bb44d3,BME280,Humidity,%,2023-04-21T07:22:45.120Z,bme280,humidity,percent
5a26ee0f37b7370010bb8174,5a26eb5837b7370010bb44d3,BME280,Pressure,Pa,2023-04-21T07:22:45.120Z,bme280,,pascal
64109c19d97a640007df2390,5a26eb5837b7370010bb44d3,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
64109c19d97a640007df2391,5a26eb5837b7370010bb44d3,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a28420537b7370010d877c8,5a28420537b7370010d877c4,DHT22,Temperature,oC,2023-04-21T07:22:45.120Z,dht22,temperature,
5a28420537b7370010d877c7,5a28420537b7370010d877c4,DTH22,Humidity,%,2023-04-21T07:22:45.120Z,,humidity,percent
5a28420537b7370010d877c6,5a28420537b7370010d877c4,SDS011,PM10,µg/m3,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,
5a28420537b7370010d877c5,5a28420537b7370010d877c4,SDS011,PM2.5,µg/m3,2023-04-21T07:22:45.120Z,sds011,pm25,
5a285eeb37b7370010dae0a4,5a285eeb37b7370010dae0a0,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a285eeb37b7370010dae0a3,5a285eeb37b7370010dae0a0,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a285eeb37b7370010dae0a2,5a285eeb37b7370010dae0a0,DHT22,Temperatur,°C,2023-04-21T07:22:45.120Z,dht22,temperature,degree_celsius
5a285eeb37b7370010dae0a1,5a285eeb37b7370010dae0a0,DHT22,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht22,humidity,percent
5a285f5f37b7370010daea46,5a285f5f37b7370010daea42,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a285f5f37b7370010daea45,5a285f5f37b7370010daea42,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a285f5f37b7370010daea44,5a285f5f37b7370010daea42,DHT22,Temperatur,°C,2023-04-21T07:22:45.120Z,dht22,temperature,degree_celsius
5a285f5f37b7370010daea43,5a285f5f37b7370010daea42,DHT22,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht22,humidity,percent
5a2977f237b7370010f2bb1a,5a2977f237b7370010f2bb18,DHT22,Temperatur,°C,2023-04-21T07:22:45.120Z,dht22,temperature,degree_celsius
5a2977f237b7370010f2bb19,5a2977f237b7370010f2bb18,DHT22,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht22,humidity,percent
5a29a0a337b7370010f62ea7,5a29a0a337b7370010f62ea2,HDC1008,Temperatur,°C,2023-04-21T07:22:45.120Z,hdc1008,temperature,degree_celsius
5a29a0a337b7370010f62ea6,5a29a0a337b7370010f62ea2,HDC1008,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,hdc1008,humidity,percent
5a29a0a337b7370010f62ea5,5a29a0a337b7370010f62ea2,BMP280,Luftdruck,hPa,2023-04-21T07:22:45.120Z,bmp280,barometric_pressure,
5a29a0a337b7370010f62ea4,5a29a0a337b7370010f62ea2,TSL45315,Beleuchtungsstärke,lx,2023-04-21T07:22:45.120Z,tsl4531,ambient_light,lux
5a29a0a337b7370010f62ea3,5a29a0a337b7370010f62ea2,VEML6070,UV-Intensität,μW/cm²,2023-04-21T07:22:45.120Z,veml6070v2,ultraviolet_a_light,
5a2bc7a137b737001024b260,5a2bc42e37b7370010246544,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a2bc7a137b737001024b261,5a2bc42e37b7370010246544,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5e4064f572fd16001b6c7616,5a2bc42e37b7370010246544,BME280,Temperatur,°C,2023-04-21T07:22:45.120Z,bme280,temperature,degree_celsius
5e40703372fd16001b7042fc,5a2bc42e37b7370010246544,BME280,Luftfeuchte,%,2023-04-21T07:22:45.120Z,bme280,,percent
5e40703372fd16001b7042fd,5a2bc42e37b7370010246544,BME280,Luftdruck,Pa,2023-04-21T07:22:45.120Z,bme280,barometric_pressure,pascal
5a2c8c8037b737001035b8e4,5a2c8c8037b737001035b8e0,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a2c8c8037b737001035b8e3,5a2c8c8037b737001035b8e0,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a2c8c8037b737001035b8e2,5a2c8c8037b737001035b8e0,DHT22,Temperatur,°C,2023-04-21T07:22:45.120Z,dht22,temperature,degree_celsius
5a2c8c8037b737001035b8e1,5a2c8c8037b737001035b8e0,DHT22,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht22,humidity,percent
5a2d05fa37b7370010402220,5a2d05fa37b737001040221c,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a2d05fa37b737001040221f,5a2d05fa37b737001040221c,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
5a2d05fa37b737001040221e,5a2d05fa37b737001040221c,DHT22,Temperatur (DHT22),°C,2023-04-21T07:22:45.120Z,dht22,,degree_celsius
5a2d05fa37b737001040221d,5a2d05fa37b737001040221c,DHT22,rel. Luftfeuchte,%,2023-04-21T07:22:45.120Z,dht22,humidity,percent
5a565f212b734700101590dd,5a2d05fa37b737001040221c,BMP280,Luftdruck (auf ca. 62 m),Pa,2023-04-21T07:22:45.120Z,bmp280,,pascal
5c4233531b7ca8001995d4f2,5a2d05fa37b737001040221c,BMP280,Temperatur (BMP280),°C,2023-04-21T07:22:45.120Z,bmp280,,degree_celsius
5a2d4caa37b7370010463bf1,5a2d4caa37b7370010463bed,SDS 011,PM10,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm10_concentration,microgram_per_cubic_meter
5a2d4caa37b7370010463bf0,5a2d4caa37b7370010463bed,SDS 011,PM2.5,µg/m³,2023-04-21T07:22:45.120Z,sds011,pm25,microgram_per_cubic_meter
