id,name,exposure,created_at,updated_at,use_auth,user_id,latitude,longitude
57a98fd0d46eb21200e22bbc,Deutsches Wissenschafts- und Innovationshaus São Paulo,outdoor,2022-03-30T11:25:43.227Z,2022-12-07T02:55:48.880Z,false,cleqyv5pi00003uxdszv4mdnk,-23.631001,-46.708824
57a99050d46eb21200e22f0f,Colégio Visconde de Porto Seguro,outdoor,2022-03-30T11:25:43.227Z,2022-03-30T11:25:43.227Z,false,cleqyv5pi00003uxdszv4mdnk,-23.605786,-46.720395
57a990eed46eb21200e23322,Universidade de São Paulo,outdoor,2022-03-30T11:25:43.227Z,2022-03-30T11:25:43.227Z,false,cleqyv5pi00003uxdszv4mdnk,-23.561461,-46.734996
57a991aed46eb21200e2383b,Escolar Benjamin Constant,outdoor,2022-03-30T11:25:43.228Z,2022-03-30T11:25:43.228Z,false,cleqyv5pi00003uxdszv4mdnk,-23.578901,-46.641602
57a991fad46eb21200e239d5,Goethe-Institut São Paulo,outdoor,2022-03-30T11:25:43.228Z,2022-03-30T11:25:43.228Z,false,cleqyv5pi00003uxdszv4mdnk,-23.555993,-46.681659
57a99242d46eb21200e23ba8,Vila Madalena,outdoor,2022-03-30T11:25:43.228Z,2022-03-30T11:25:43.228Z,false,cleqyv5pi00003uxdszv4mdnk,-23.549655,-46.689302
57aa3052f52f21100029a5a9,OBS Bohmte UK_02,outdoor,2016-08-09T19:34:42.077Z,2023-04-20T22:00:01.725Z,true,cleqyv5pi00003uxdszv4mdnk,52.369553,8.311629
57b49f336fab811300b7d727,askan.biz,outdoor,2022-03-30T11:25:43.228Z,2022-03-30T11:25:43.228Z,false,cleqyv5pi00003uxdszv4mdnk,50.715758,7.167581
57b6e6b9b17d6811001c218d,senseBox_Wien,outdoor,2022-03-30T11:25:43.229Z,2022-03-30T11:25:43.229Z,false,cleqyv5pi00003uxdszv4mdnk,48.25152119807865,16.447376317810267
57c05245c28bed14003b0be2,Technologiestiftung Berlin,indoor,2022-03-30T11:25:43.229Z,2022-03-30T11:25:43.229Z,false,cleqyv5pi00003uxdszv4mdnk,52.507045,13.328545
57c077a6c28bed14003b885e,Wetterstation Appen,outdoor,2022-03-30T11:25:43.229Z,2022-03-30T11:25:43.229Z,false,cleqyv5pi00003uxdszv4mdnk,53.659797,9.741611
57c9bd55c28bed14005a4c5f,Oststr/Mauritzsteinpfad IoT,indoor,2022-03-30T11:25:43.230Z,2022-03-30T11:25:43.230Z,false,cleqyv5pi00003uxdszv4mdnk,51.962379,7.645626
57d536628740b51400ab2890,Pajarito - Home Castellon,outdoor,2022-03-30T11:25:43.230Z,2022-03-30T11:25:43.230Z,false,cleqyv5pi00003uxdszv4mdnk,39.98243921388976,-0.03837570548057556
57d53db48740b51400ab3d47,Pajarito - mobile Castellon,indoor,2022-03-30T11:25:43.230Z,2022-03-30T11:25:43.230Z,false,cleqyv5pi00003uxdszv4mdnk,39.982267,-0.038109
57dc56482fc31e1600a873fa,iDiv - Junior Ranger workshop II,indoor,2022-03-30T11:25:43.230Z,2022-03-30T11:25:43.230Z,false,cleqyv5pi00003uxdszv4mdnk,51.320474596350245,12.39631175994873
57f2cd8233f0cd001340cb0b,hitech karton,indoor,2022-03-30T11:25:43.231Z,2022-03-30T11:25:43.231Z,false,cleqyv5pi00003uxdszv4mdnk,50.783165,6.098265
57f802dc11347b0011b6ea67,Vach 2,outdoor,2022-03-30T11:25:43.231Z,2023-03-22T14:21:27.572Z,true,cleqyv5pi00003uxdszv4mdnk,49.524442,10.963722
57fb863011347b0011c14e12,Parque de Ciência e Tecnologia da USP,outdoor,2022-03-30T11:25:43.231Z,2022-03-30T11:25:43.231Z,false,cleqyv5pi00003uxdszv4mdnk,-23.650625,-46.62191
57ff3ab2f1b6070012da9c06,Junge Tüftler senseBox,outdoor,2022-03-30T11:25:43.231Z,2022-03-30T11:25:43.231Z,false,cleqyv5pi00003uxdszv4mdnk,52.479081902205046,13.431901931762695
58076af2cd79a20011b5abcd,ESP8266-BME280,indoor,2022-03-30T11:25:43.232Z,2022-03-30T11:25:43.232Z,false,cleqyv5pi00003uxdszv4mdnk,51.494985,7.420825
580771bacd79a20011b5c0cd,Neu Zippendorf,outdoor,2022-03-30T11:25:43.232Z,2023-04-21T01:58:07.916Z,false,cleqyv5pi00003uxdszv4mdnk,53.596166,11.446091
580a3b97cd79a20011bf5b02,Teststation BigGIS | FZI,outdoor,2022-03-30T11:25:43.232Z,2022-03-30T11:25:43.232Z,false,cleqyv5pi00003uxdszv4mdnk,49.00039,8.39528
580b4821cd79a20011c3a671,NIBIO - Center for Precision Agriculture,outdoor,2022-03-30T11:25:43.232Z,2022-03-30T11:25:43.232Z,false,cleqyv5pi00003uxdszv4mdnk,60.700587,10.869663
580f30787ac61b0010983265,klimaBox_Koeln,indoor,2022-03-30T11:25:43.233Z,2023-04-21T01:59:19.091Z,false,cleqyv5pi00003uxdszv4mdnk,50.934325,6.934701
5810d6af0d07460012f0b1de,FFM Niederrad Sandhöfer Allee,outdoor,2022-03-30T11:25:43.233Z,2022-03-30T11:25:43.233Z,false,cleqyv5pi00003uxdszv4mdnk,50.091354,8.660644
581112710d07460012f1b36b,Magdeburg,outdoor,2022-03-30T11:25:43.233Z,2023-04-20T11:44:53.228Z,false,cleqyv5pi00003uxdszv4mdnk,52.132454,11.608585
5813a9da0d07460012fb2f89,Leipzig-Stötteritz,outdoor,2022-03-30T11:25:43.233Z,2022-03-30T11:25:43.233Z,false,cleqyv5pi00003uxdszv4mdnk,51.313735,12.421015
581a1e5502eb6400114b80bf,SW,outdoor,2022-03-30T11:25:43.234Z,2022-03-30T11:25:43.234Z,false,cleqyv5pi00003uxdszv4mdnk,54.474879,9.046235
581a40c602eb6400114c053d,U235@Home,outdoor,2022-03-30T11:25:43.234Z,2022-03-30T11:25:43.234Z,false,cleqyv5pi00003uxdszv4mdnk,49.345326717547714,8.654952049255371
581dab879337ed000f6b308d,sensePi,outdoor,2022-03-30T11:25:43.234Z,2023-04-21T01:55:08.830Z,false,cleqyv5pi00003uxdszv4mdnk,51.829943,6.463924
582473be40198a001010e1a3,"Plant, fungal and soil ecology lab",outdoor,2022-03-30T11:25:43.235Z,2023-04-21T01:59:15.866Z,false,cleqyv5pi00003uxdszv4mdnk,52.457219,13.302834
58249abad7492f00108833a4,fNordeingang,outdoor,2022-03-30T11:25:43.235Z,2022-03-30T11:25:43.235Z,false,cleqyv5pi00003uxdszv4mdnk,51.18623,6.692586
582ca475becbf8000fb9d3f9,G14_LW,outdoor,2022-03-30T11:25:43.235Z,2022-03-30T11:25:43.235Z,false,cleqyv5pi00003uxdszv4mdnk,50.675147,10.968626
5831b034de85220011c7ae3c,TestStation - Daten werden nun anders verarbeitet,indoor,2022-03-30T11:25:43.235Z,2022-03-30T11:25:43.235Z,false,cleqyv5pi00003uxdszv4mdnk,48.044005,11.960667
58356c6453fb45000f8b89df,USP Leste,outdoor,2022-03-30T11:25:43.236Z,2023-04-21T01:59:19.968Z,false,cleqyv5pi00003uxdszv4mdnk,-23.482535,-46.498588
5837219353fb45000f9478b0,Westfälisches Pferdemuseum Münster,outdoor,2022-03-30T11:25:43.236Z,2022-03-30T11:25:43.236Z,false,cleqyv5pi00003uxdszv4mdnk,51.9477,7.5875
583ca7060c40640011e955ae,Kritzkow,outdoor,2022-03-30T11:25:43.236Z,2023-04-21T01:59:07.107Z,false,cleqyv5pi00003uxdszv4mdnk,53.881594,12.251572
